#phi	 theta	 comment
5.3407	 1.9478	 forward-outbox
5.3407	 2.0106	 forward-outbox
5.3407	 2.0735	 forward-outbox
5.3407	 2.1363	 forward-outbox
5.3407	 2.1991	 forward-outbox
5.3407	 2.2619	 forward-outbox
5.3407	 2.3248	 forward-outbox
5.3407	 2.3876	 forward-outbox
5.3407	 2.4504	 forward-outbox
5.3407	 2.5133	 forward-outbox
5.3407	 2.5761	 forward-outbox
5.3407	 2.6389	 forward-outbox
5.3407	 2.7018	 forward-outbox
5.3407	 2.7646	 forward-outbox
5.3407	 2.8274	 forward-outbox
5.3407	 2.8903	 forward-outbox
5.3407	 2.9531	 forward-outbox
5.3407	 3.0159	 forward-outbox
5.3407	 3.0788	 forward-outbox
5.4035	 0.0000	 backward-outbox
5.4035	 0.0628	 backward-outbox
5.4035	 0.1257	 backward-outbox
5.4035	 0.1885	 backward-outbox
5.4035	 0.2513	 backward-outbox
5.4035	 0.3142	 backward-outbox
5.4035	 0.3770	 backward-outbox
5.4035	 0.4398	 backward-outbox
5.4035	 0.5027	 backward-outbox
5.4035	 0.5655	 backward-outbox
5.4035	 0.6283	 backward-outbox
5.4035	 0.6912	 backward-outbox
5.4035	 1.8850	 forward-outbox
5.4035	 1.9478	 forward-outbox
5.4035	 2.0106	 forward-outbox
5.4035	 2.0735	 forward-outbox
5.4035	 2.1363	 forward-outbox
5.4035	 2.1991	 forward-outbox
5.4035	 2.2619	 forward-outbox
5.4035	 2.3248	 forward-outbox
5.4035	 2.3876	 forward-outbox
5.4035	 2.4504	 forward-outbox
5.4035	 2.5133	 forward-outbox
5.4035	 2.5761	 forward-outbox
5.4035	 2.6389	 forward-outbox
5.4035	 2.7018	 forward-outbox
5.4035	 2.7646	 forward-outbox
5.4035	 2.8274	 forward-outbox
5.4035	 2.8903	 forward-outbox
5.4035	 2.9531	 forward-outbox
5.4035	 3.0159	 forward-outbox
5.4035	 3.0788	 forward-outbox
5.4664	 0.0000	 backward-outbox
5.4664	 0.0628	 backward-outbox
5.4664	 0.1257	 backward-outbox
5.4664	 0.1885	 backward-outbox
5.4664	 0.2513	 backward-outbox
5.4664	 0.3142	 backward-outbox
5.4664	 0.3770	 backward-outbox
5.4664	 0.4398	 backward-outbox
5.4664	 0.5027	 backward-outbox
5.4664	 0.5655	 backward-outbox
5.4664	 0.6283	 backward-outbox
5.4664	 0.6912	 backward-outbox
5.4664	 1.8850	 forward-outbox
5.4664	 1.9478	 forward-outbox
5.4664	 2.0106	 forward-outbox
5.4664	 2.0735	 forward-outbox
5.4664	 2.1363	 forward-outbox
5.4664	 2.1991	 forward-outbox
5.4664	 2.2619	 forward-outbox
5.4664	 2.3248	 forward-outbox
5.4664	 2.3876	 forward-outbox
5.4664	 2.4504	 forward-outbox
5.4664	 2.5133	 forward-outbox
5.4664	 2.5761	 forward-outbox
5.4664	 2.6389	 forward-outbox
5.4664	 2.7018	 forward-outbox
5.4664	 2.7646	 forward-outbox
5.4664	 2.8274	 forward-outbox
5.4664	 2.8903	 forward-outbox
5.4664	 2.9531	 forward-outbox
5.4664	 3.0159	 forward-outbox
5.4664	 3.0788	 forward-outbox
5.5292	 0.0000	 backward-outbox
5.5292	 0.0628	 backward-outbox
5.5292	 0.1257	 backward-outbox
5.5292	 0.1885	 backward-outbox
5.5292	 0.2513	 backward-outbox
5.5292	 0.3142	 backward-outbox
5.5292	 0.3770	 backward-outbox
5.5292	 0.4398	 backward-outbox
5.5292	 0.5027	 backward-outbox
5.5292	 0.5655	 backward-outbox
5.5292	 0.6283	 backward-outbox
5.5292	 0.6912	 backward-outbox
5.5292	 0.7540	 backward-outbox
5.5292	 1.8850	 forward-outbox
5.5292	 1.9478	 forward-outbox
5.5292	 2.0106	 forward-outbox
5.5292	 2.0735	 forward-outbox
5.5292	 2.1363	 forward-outbox
5.5292	 2.1991	 forward-outbox
5.5292	 2.2619	 forward-outbox
5.5292	 2.3248	 forward-outbox
5.5292	 2.3876	 forward-outbox
5.5292	 2.4504	 forward-outbox
5.5292	 2.5133	 forward-outbox
5.5292	 2.5761	 forward-outbox
5.5292	 2.6389	 forward-outbox
5.5292	 2.7018	 forward-outbox
5.5292	 2.7646	 forward-outbox
5.5292	 2.8274	 forward-outbox
5.5292	 2.8903	 forward-outbox
5.5292	 2.9531	 forward-outbox
5.5292	 3.0159	 forward-outbox
5.5292	 3.0788	 forward-outbox
5.5920	 0.0000	 backward-outbox
5.5920	 0.0628	 backward-outbox
5.5920	 0.1257	 backward-outbox
5.5920	 0.1885	 backward-outbox
5.5920	 0.2513	 backward-outbox
5.5920	 0.3142	 backward-outbox
5.5920	 0.3770	 backward-outbox
5.5920	 0.4398	 backward-outbox
5.5920	 0.5027	 backward-outbox
5.5920	 0.5655	 backward-outbox
5.5920	 0.6283	 backward-outbox
5.5920	 0.6912	 backward-outbox
5.5920	 0.7540	 backward-outbox
5.5920	 1.8850	 forward-outbox
5.5920	 1.9478	 forward-outbox
5.5920	 2.0106	 forward-outbox
5.5920	 2.0735	 forward-outbox
5.5920	 2.1363	 forward-outbox
5.5920	 2.1991	 forward-outbox
5.5920	 2.2619	 forward-outbox
5.5920	 2.3248	 forward-outbox
5.5920	 2.3876	 forward-outbox
5.5920	 2.4504	 forward-outbox
5.5920	 2.5133	 forward-outbox
5.5920	 2.5761	 forward-outbox
5.5920	 2.6389	 forward-outbox
5.5920	 2.7018	 forward-outbox
5.5920	 2.7646	 forward-outbox
5.5920	 2.8274	 forward-outbox
5.5920	 2.8903	 forward-outbox
5.5920	 2.9531	 forward-outbox
5.5920	 3.0159	 forward-outbox
5.5920	 3.0788	 forward-outbox
5.6549	 0.0000	 backward-outbox
5.6549	 0.0628	 backward-outbox
5.6549	 0.1257	 backward-outbox
5.6549	 0.1885	 backward-outbox
5.6549	 0.2513	 backward-outbox
5.6549	 0.3142	 backward-outbox
5.6549	 0.3770	 backward-outbox
5.6549	 0.4398	 backward-outbox
5.6549	 0.5027	 backward-outbox
5.6549	 0.5655	 backward-outbox
5.6549	 0.6283	 backward-outbox
5.6549	 0.6912	 backward-outbox
5.6549	 0.7540	 backward-outbox
5.6549	 1.8850	 forward-outbox
5.6549	 1.9478	 forward-outbox
5.6549	 2.0106	 forward-outbox
5.6549	 2.0735	 forward-outbox
5.6549	 2.1363	 forward-outbox
5.6549	 2.1991	 forward-outbox
5.6549	 2.2619	 forward-outbox
5.6549	 2.3248	 forward-outbox
5.6549	 2.3876	 forward-outbox
5.6549	 2.4504	 forward-outbox
5.6549	 2.5133	 forward-outbox
5.6549	 2.5761	 forward-outbox
5.6549	 2.6389	 forward-outbox
5.6549	 2.7018	 forward-outbox
5.6549	 2.7646	 forward-outbox
5.6549	 2.8274	 forward-outbox
5.6549	 2.8903	 forward-outbox
5.6549	 2.9531	 forward-outbox
5.6549	 3.0159	 forward-outbox
5.6549	 3.0788	 forward-outbox
5.7177	 0.0000	 backward-outbox
5.7177	 0.0628	 backward-outbox
5.7177	 0.1257	 backward-outbox
5.7177	 0.1885	 backward-outbox
5.7177	 0.2513	 backward-outbox
5.7177	 0.3142	 backward-outbox
5.7177	 0.3770	 backward-outbox
5.7177	 0.4398	 backward-outbox
5.7177	 0.5027	 backward-outbox
5.7177	 0.5655	 backward-outbox
5.7177	 0.6283	 backward-outbox
5.7177	 0.6912	 backward-outbox
5.7177	 0.7540	 backward-outbox
5.7177	 1.8850	 forward-outbox
5.7177	 1.9478	 forward-outbox
5.7177	 2.0106	 forward-outbox
5.7177	 2.0735	 forward-outbox
5.7177	 2.1363	 forward-outbox
5.7177	 2.1991	 forward-outbox
5.7177	 2.2619	 forward-outbox
5.7177	 2.3248	 forward-outbox
5.7177	 2.3876	 forward-outbox
5.7177	 2.4504	 forward-outbox
5.7177	 2.5133	 forward-outbox
5.7177	 2.5761	 forward-outbox
5.7177	 2.6389	 forward-outbox
5.7177	 2.7018	 forward-outbox
5.7177	 2.7646	 forward-outbox
5.7177	 2.8274	 forward-outbox
5.7177	 2.8903	 forward-outbox
5.7177	 2.9531	 forward-outbox
5.7177	 3.0159	 forward-outbox
5.7177	 3.0788	 forward-outbox
5.7805	 0.0000	 backward-outbox
5.7805	 0.0628	 backward-outbox
5.7805	 0.1257	 backward-outbox
5.7805	 0.1885	 backward-outbox
5.7805	 0.2513	 backward-outbox
5.7805	 0.3142	 backward-outbox
5.7805	 0.3770	 backward-outbox
5.7805	 0.4398	 backward-outbox
5.7805	 0.5027	 backward-outbox
5.7805	 0.5655	 backward-outbox
5.7805	 0.6283	 backward-outbox
5.7805	 0.6912	 backward-outbox
5.7805	 0.7540	 backward-outbox
5.7805	 1.8850	 forward-outbox
5.7805	 1.9478	 forward-outbox
5.7805	 2.0106	 forward-outbox
5.7805	 2.0735	 forward-outbox
5.7805	 2.1363	 forward-outbox
5.7805	 2.1991	 forward-outbox
5.7805	 2.2619	 forward-outbox
5.7805	 2.3248	 forward-outbox
5.7805	 2.3876	 forward-outbox
5.7805	 2.4504	 forward-outbox
5.7805	 2.5133	 forward-outbox
5.7805	 2.5761	 forward-outbox
5.7805	 2.6389	 forward-outbox
5.7805	 2.7018	 forward-outbox
5.7805	 2.7646	 forward-outbox
5.7805	 2.8274	 forward-outbox
5.7805	 2.8903	 forward-outbox
5.7805	 2.9531	 forward-outbox
5.7805	 3.0159	 forward-outbox
5.7805	 3.0788	 forward-outbox
5.8434	 0.0000	 backward-outbox
5.8434	 0.0628	 backward-outbox
5.8434	 0.1257	 backward-outbox
5.8434	 0.1885	 backward-outbox
5.8434	 0.2513	 backward-outbox
5.8434	 0.3142	 backward-outbox
5.8434	 0.3770	 backward-outbox
5.8434	 0.4398	 backward-outbox
5.8434	 0.5027	 backward-outbox
5.8434	 0.5655	 backward-outbox
5.8434	 0.6283	 backward-outbox
5.8434	 0.6912	 backward-outbox
5.8434	 0.7540	 backward-outbox
5.8434	 1.8850	 forward-outbox
5.8434	 1.9478	 forward-outbox
5.8434	 2.0106	 forward-outbox
5.8434	 2.0735	 forward-outbox
5.8434	 2.1363	 forward-outbox
5.8434	 2.1991	 forward-outbox
5.8434	 2.2619	 forward-outbox
5.8434	 2.3248	 forward-outbox
5.8434	 2.3876	 forward-outbox
5.8434	 2.4504	 forward-outbox
5.8434	 2.5133	 forward-outbox
5.8434	 2.5761	 forward-outbox
5.8434	 2.6389	 forward-outbox
5.8434	 2.7018	 forward-outbox
5.8434	 2.7646	 forward-outbox
5.8434	 2.8274	 forward-outbox
5.8434	 2.8903	 forward-outbox
5.8434	 2.9531	 forward-outbox
5.8434	 3.0159	 forward-outbox
5.8434	 3.0788	 forward-outbox
5.9062	 0.0000	 backward-outbox
5.9062	 0.0628	 backward-outbox
5.9062	 0.1257	 backward-outbox
5.9062	 0.1885	 backward-outbox
5.9062	 0.2513	 backward-outbox
5.9062	 0.3142	 backward-outbox
5.9062	 0.3770	 backward-outbox
5.9062	 0.4398	 backward-outbox
5.9062	 0.5027	 backward-outbox
5.9062	 0.5655	 backward-outbox
5.9062	 0.6283	 backward-outbox
5.9062	 0.6912	 backward-outbox
5.9062	 0.7540	 backward-outbox
5.9062	 1.8850	 forward-outbox
5.9062	 1.9478	 forward-outbox
5.9062	 2.0106	 forward-outbox
5.9062	 2.0735	 forward-outbox
5.9062	 2.1363	 forward-outbox
5.9062	 2.1991	 forward-outbox
5.9062	 2.2619	 forward-outbox
5.9062	 2.3248	 forward-outbox
5.9062	 2.3876	 forward-outbox
5.9062	 2.4504	 forward-outbox
5.9062	 2.5133	 forward-outbox
5.9062	 2.5761	 forward-outbox
5.9062	 2.6389	 forward-outbox
5.9062	 2.7018	 forward-outbox
5.9062	 2.7646	 forward-outbox
5.9062	 2.8274	 forward-outbox
5.9062	 2.8903	 forward-outbox
5.9062	 2.9531	 forward-outbox
5.9062	 3.0159	 forward-outbox
5.9062	 3.0788	 forward-outbox
5.9690	 0.0000	 backward-outbox
5.9690	 0.0628	 backward-outbox
5.9690	 0.1257	 backward-outbox
5.9690	 0.1885	 backward-outbox
5.9690	 0.2513	 backward-outbox
5.9690	 0.3142	 backward-outbox
5.9690	 0.3770	 backward-outbox
5.9690	 0.4398	 backward-outbox
5.9690	 0.5027	 backward-outbox
5.9690	 0.5655	 backward-outbox
5.9690	 0.6283	 backward-outbox
5.9690	 0.6912	 backward-outbox
5.9690	 0.7540	 backward-outbox
5.9690	 1.8850	 forward-outbox
5.9690	 1.9478	 forward-outbox
5.9690	 2.0106	 forward-outbox
5.9690	 2.0735	 forward-outbox
5.9690	 2.1363	 forward-outbox
5.9690	 2.1991	 forward-outbox
5.9690	 2.2619	 forward-outbox
5.9690	 2.3248	 forward-outbox
5.9690	 2.3876	 forward-outbox
5.9690	 2.4504	 forward-outbox
5.9690	 2.5133	 forward-outbox
5.9690	 2.5761	 forward-outbox
5.9690	 2.6389	 forward-outbox
5.9690	 2.7018	 forward-outbox
5.9690	 2.7646	 forward-outbox
5.9690	 2.8274	 forward-outbox
5.9690	 2.8903	 forward-outbox
5.9690	 2.9531	 forward-outbox
5.9690	 3.0159	 forward-outbox
5.9690	 3.0788	 forward-outbox
6.0319	 0.0000	 backward-outbox
6.0319	 0.0628	 backward-outbox
6.0319	 0.1257	 backward-outbox
6.0319	 0.1885	 backward-outbox
6.0319	 0.2513	 backward-outbox
6.0319	 0.3142	 backward-outbox
6.0319	 0.3770	 backward-outbox
6.0319	 0.4398	 backward-outbox
6.0319	 0.5027	 backward-outbox
6.0319	 0.5655	 backward-outbox
6.0319	 0.6283	 backward-outbox
6.0319	 0.6912	 backward-outbox
6.0319	 0.7540	 backward-outbox
6.0319	 1.8850	 forward-outbox
6.0319	 1.9478	 forward-outbox
6.0319	 2.0106	 forward-outbox
6.0319	 2.0735	 forward-outbox
6.0319	 2.1363	 forward-outbox
6.0319	 2.1991	 forward-outbox
6.0319	 2.2619	 forward-outbox
6.0319	 2.3248	 forward-outbox
6.0319	 2.3876	 forward-outbox
6.0319	 2.4504	 forward-outbox
6.0319	 2.5133	 forward-outbox
6.0319	 2.5761	 forward-outbox
6.0319	 2.6389	 forward-outbox
6.0319	 2.7018	 forward-outbox
6.0319	 2.7646	 forward-outbox
6.0319	 2.8274	 forward-outbox
6.0319	 2.8903	 forward-outbox
6.0319	 2.9531	 forward-outbox
6.0319	 3.0159	 forward-outbox
6.0319	 3.0788	 forward-outbox
6.0947	 0.0000	 backward-outbox
6.0947	 0.0628	 backward-outbox
6.0947	 0.1257	 backward-outbox
6.0947	 0.1885	 backward-outbox
6.0947	 0.2513	 backward-outbox
6.0947	 0.3142	 backward-outbox
6.0947	 0.3770	 backward-outbox
6.0947	 0.4398	 backward-outbox
6.0947	 0.5027	 backward-outbox
6.0947	 0.5655	 backward-outbox
6.0947	 0.6283	 backward-outbox
6.0947	 0.6912	 backward-outbox
6.0947	 0.7540	 backward-outbox
6.0947	 1.8850	 forward-outbox
6.0947	 1.9478	 forward-outbox
6.0947	 2.0106	 forward-outbox
6.0947	 2.0735	 forward-outbox
6.0947	 2.1363	 forward-outbox
6.0947	 2.1991	 forward-outbox
6.0947	 2.2619	 forward-outbox
6.0947	 2.3248	 forward-outbox
6.0947	 2.3876	 forward-outbox
6.0947	 2.4504	 forward-outbox
6.0947	 2.5133	 forward-outbox
6.0947	 2.5761	 forward-outbox
6.0947	 2.6389	 forward-outbox
6.0947	 2.7018	 forward-outbox
6.0947	 2.7646	 forward-outbox
6.0947	 2.8274	 forward-outbox
6.0947	 2.8903	 forward-outbox
6.0947	 2.9531	 forward-outbox
6.0947	 3.0159	 forward-outbox
6.0947	 3.0788	 forward-outbox
6.1575	 0.0000	 backward-outbox
6.1575	 0.0628	 backward-outbox
6.1575	 0.1257	 backward-outbox
6.1575	 0.1885	 backward-outbox
6.1575	 0.2513	 backward-outbox
6.1575	 0.3142	 backward-outbox
6.1575	 0.3770	 backward-outbox
6.1575	 0.4398	 backward-outbox
6.1575	 0.5027	 backward-outbox
6.1575	 0.5655	 backward-outbox
6.1575	 0.6283	 backward-outbox
6.1575	 0.6912	 backward-outbox
6.1575	 0.7540	 backward-outbox
6.1575	 1.8850	 forward-outbox
6.1575	 1.9478	 forward-outbox
6.1575	 2.0106	 forward-outbox
6.1575	 2.0735	 forward-outbox
6.1575	 2.1363	 forward-outbox
6.1575	 2.1991	 forward-outbox
6.1575	 2.2619	 forward-outbox
6.1575	 2.3248	 forward-outbox
6.1575	 2.3876	 forward-outbox
6.1575	 2.4504	 forward-outbox
6.1575	 2.5133	 forward-outbox
6.1575	 2.5761	 forward-outbox
6.1575	 2.6389	 forward-outbox
6.1575	 2.7018	 forward-outbox
6.1575	 2.7646	 forward-outbox
6.1575	 2.8274	 forward-outbox
6.1575	 2.8903	 forward-outbox
6.1575	 2.9531	 forward-outbox
6.1575	 3.0159	 forward-outbox
6.1575	 3.0788	 forward-outbox
6.2204	 0.0000	 backward-outbox
6.2204	 0.0628	 backward-outbox
6.2204	 0.1257	 backward-outbox
6.2204	 0.1885	 backward-outbox
6.2204	 0.2513	 backward-outbox
6.2204	 0.3142	 backward-outbox
6.2204	 0.3770	 backward-outbox
6.2204	 0.4398	 backward-outbox
6.2204	 0.5027	 backward-outbox
6.2204	 0.5655	 backward-outbox
6.2204	 0.6283	 backward-outbox
6.2204	 0.6912	 backward-outbox
6.2204	 0.7540	 backward-outbox
6.2204	 1.8850	 forward-outbox
6.2204	 1.9478	 forward-outbox
6.2204	 2.0106	 forward-outbox
6.2204	 2.0735	 forward-outbox
6.2204	 2.1363	 forward-outbox
6.2204	 2.1991	 forward-outbox
6.2204	 2.2619	 forward-outbox
6.2204	 2.3248	 forward-outbox
6.2204	 2.3876	 forward-outbox
6.2204	 2.4504	 forward-outbox
6.2204	 2.5133	 forward-outbox
6.2204	 2.5761	 forward-outbox
6.2204	 2.6389	 forward-outbox
6.2204	 2.7018	 forward-outbox
6.2204	 2.7646	 forward-outbox
6.2204	 2.8274	 forward-outbox
6.2204	 2.8903	 forward-outbox
6.2204	 2.9531	 forward-outbox
6.2204	 3.0159	 forward-outbox
6.2204	 3.0788	 forward-outbox
