#phi	 theta	 comment
2.0735	 0.2488	 backward-outbox
2.0735	 0.2799	 backward-outbox
2.0735	 0.3110	 backward-outbox
2.0735	 0.3422	 backward-outbox
2.0735	 0.3733	 backward-outbox
2.0735	 0.4044	 backward-outbox
2.0735	 0.4355	 backward-outbox
2.0735	 0.4666	 backward-outbox
2.0735	 0.4977	 backward-outbox
2.0735	 0.5288	 backward-outbox
2.0735	 2.2084	 forward-outbox
2.0735	 2.2396	 forward-outbox
2.0735	 2.2707	 forward-outbox
2.0735	 2.3018	 forward-outbox
2.0735	 2.3329	 forward-outbox
2.0735	 2.3640	 forward-outbox
2.0735	 2.3951	 forward-outbox
2.0735	 2.4262	 forward-outbox
2.0735	 2.4573	 forward-outbox
2.0735	 2.4884	 forward-outbox
2.0735	 2.5195	 forward-outbox
2.0735	 2.5506	 forward-outbox
2.0735	 2.5817	 forward-outbox
2.0735	 2.6128	 forward-outbox
2.0735	 2.6439	 forward-outbox
2.0735	 2.6750	 forward-outbox
2.0735	 2.7061	 forward-outbox
2.0735	 2.7372	 forward-outbox
2.0735	 2.7683	 forward-outbox
2.0735	 2.7994	 forward-outbox
2.0735	 2.8305	 forward-outbox
2.0735	 2.8616	 forward-outbox
2.0735	 2.8928	 forward-outbox
2.0735	 2.9239	 forward-outbox
2.0735	 2.9550	 forward-outbox
2.0735	 2.9861	 forward-outbox
2.0735	 3.0172	 forward-outbox
2.0735	 3.0483	 forward-outbox
2.0735	 3.0794	 forward-outbox
2.0735	 3.1105	 forward-outbox
2.1049	 0.0000	 backward-outbox
2.1049	 0.0311	 backward-outbox
2.1049	 0.0622	 backward-outbox
2.1049	 0.0933	 backward-outbox
2.1049	 0.1244	 backward-outbox
2.1049	 0.1555	 backward-outbox
2.1049	 0.1866	 backward-outbox
2.1049	 0.2177	 backward-outbox
2.1049	 0.2488	 backward-outbox
2.1049	 0.2799	 backward-outbox
2.1049	 0.3110	 backward-outbox
2.1049	 0.3422	 backward-outbox
2.1049	 0.3733	 backward-outbox
2.1049	 0.4044	 backward-outbox
2.1049	 0.4355	 backward-outbox
2.1049	 0.4666	 backward-outbox
2.1049	 0.4977	 backward-outbox
2.1049	 2.2084	 forward-outbox
2.1049	 2.2396	 forward-outbox
2.1049	 2.2707	 forward-outbox
2.1049	 2.3018	 forward-outbox
2.1049	 2.3329	 forward-outbox
2.1049	 2.3640	 forward-outbox
2.1049	 2.3951	 forward-outbox
2.1049	 2.4262	 forward-outbox
2.1049	 2.4573	 forward-outbox
2.1049	 2.4884	 forward-outbox
2.1049	 2.5195	 forward-outbox
2.1049	 2.5506	 forward-outbox
2.1049	 2.5817	 forward-outbox
2.1049	 2.6128	 forward-outbox
2.1049	 2.6439	 forward-outbox
2.1049	 2.6750	 forward-outbox
2.1049	 2.7061	 forward-outbox
2.1049	 2.7372	 forward-outbox
2.1049	 2.7683	 forward-outbox
2.1049	 2.7994	 forward-outbox
2.1049	 2.8305	 forward-outbox
2.1049	 2.8616	 forward-outbox
2.1049	 2.8928	 forward-outbox
2.1049	 2.9239	 forward-outbox
2.1049	 2.9550	 forward-outbox
2.1049	 2.9861	 forward-outbox
2.1049	 3.0172	 forward-outbox
2.1049	 3.0483	 forward-outbox
